subscriptionId,data
5ecbb3a5da4bdd1a2c24e686,"[{""id"":""puntoMedida_4202_tra"",""type"":""TrafficFlowObserved"",""TimeInstant"":{""type"":""DateTime"",""value"":""2021-11-27T10:19:25.721Z"",""metadata"":{}},""name"":{""type"":""Text"",""value"":"""",""metadata"":{}},""intensity"":{""type"":""Number"",""value"":756,""metadata"":{""TimeInstant"":{""type"":""DateTime"",""value"":""2021-11-27T10:19:25.721Z""}}},""fiabilidad_intensidad"":{""type"":""Number"",""value"":100,""metadata"":{""TimeInstant"":{""type"":""DateTime"",""value"":""2021-11-27T10:19:25.721Z""}}}}]"
