subscriptionId,data
5ecbb318da4bdd1a2c24e685,"[{""id"":""EstadoTrafico_462"",""type"":""Road"",""TimeInstant"":{""type"":""DateTime"",""value"":""2021-11-27T18:21:10.515Z"",""metadata"":{}},""name"":{""type"":""Text"",""value"":""4502"",""metadata"":{""TimeInstant"":{""type"":""DateTime"",""value"":""2021-11-27T18:21:10.515Z""}}},""description"":{""type"":""Text"",""value"":""CAMINO DE LAS MORERAS HACIA CARRERA DEL RIO"",""metadata"":{""TimeInstant"":{""type"":""DateTime"",""value"":""2021-11-27T18:21:10.515Z""}}},""estadoForzado"":{""type"":""Number"",""value"":""0"",""metadata"":{""TimeInstant"":{""type"":""DateTime"",""value"":""2021-11-27T18:21:10.515Z""}}},""idTramo"":{""type"":""Number"",""value"":462,""metadata"":{""TimeInstant"":{""type"":""DateTime"",""value"":""2021-11-27T18:21:10.515Z""}}},""fechaHora"":{""type"":""DateTime"",""value"":""2021-11-27T19:20:01.000Z"",""metadata"":{""TimeInstant"":{""type"":""DateTime"",""value"":""2021-11-27T18:21:10.515Z""}}}}]"
